Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s)
166,"1602,908","05-07-2018 12:03:54,174","1542,813",2,1,"1,50010108947754","3,74954700469971","0,642806231975555",0,"2,33349561691284",0,,,"9,5367431640625E-05",
167,"1612,9107","05-07-2018 12:04:04,176","1552,8157",2,1,"1,50011825561523","3,75043106079102","0,646975874900818",0,"2,34913158416748",0,,,"8,58306884765625E-05",
168,"1622,9118","05-07-2018 12:04:14,177","1562,8168",2,1,"1,50014305114746","3,75126647949219","0,651143729686737",0,"2,36476469039917",0,,,"8,20159912109375E-05",
169,"1632,9119","05-07-2018 12:04:24,177","1572,8169",2,1,"1,50010108947754","3,75215244293213","0,655310451984406",0,"2,38039708137512",0,,,"9,5367431640625E-05",
170,"1642,9133","05-07-2018 12:04:34,179","1582,8183",2,1,"1,50008010864258","3,75295639038086","0,65947562456131",0,"2,39602708816528",0,,,"3,91006469726563E-05",
171,"1652,9191","05-07-2018 12:04:44,185","1592,8241",2,1,"1,50011253356934","3,75381565093994","0,663644373416901",0,"2,41167402267456",0,,,"6,38961791992188E-05",
172,"1662,9231","05-07-2018 12:04:54,189","1602,8281",2,1,"1,50006866455078","3,75468254089355","0,66781210899353",0,"2,42732071876526",0,,,"8,0108642578125E-05",
173,"1672,9275","05-07-2018 12:05:04,193","1612,8325",2,1,"1,50007629394531","3,75548267364502","0,671982228755951",0,"2,44298005104065",0,,,"8,392333984375E-05",
174,"1682,9285","05-07-2018 12:05:14,194","1622,8335",2,1,"1,5001277923584","3,75631237030029","0,676148355007172",0,"2,45862770080566",0,,,"0,000103950500488281",
175,"1692,9331","05-07-2018 12:05:24,199","1632,8381",2,1,"1,50011444091797","3,7571268081665","0,68031769990921",0,"2,47429060935974",0,,,"6,4849853515625E-05",
176,"1702,9353","05-07-2018 12:05:34,201","1642,8403",2,1,"1,50012969970703","3,75795555114746","0,684483051300049",0,"2,48994207382202",0,,,"7,34329223632813E-05",
177,"1712,938","05-07-2018 12:05:44,204","1652,843",2,1,"1,50014305114746","3,75875568389893","0,688649654388428",0,"2,50560188293457",0,,,"5,91278076171875E-05",
178,"1722,9385","05-07-2018 12:05:54,204","1662,8435",2,1,"1,50010681152344","3,75961303710938","0,692818403244019",0,"2,52127289772034",0,,,"0,0001068115234375",
179,"1732,9396","05-07-2018 12:06:04,205","1672,8446",2,1,"1,50007057189941","3,76040458679199","0,696986377239227",0,"2,53694415092468",0,,,"0,000110626220703125",
180,"1742,9403","05-07-2018 12:06:14,206","1682,8453",2,1,"1,50010108947754","3,76121807098389","0,701151847839356",0,"2,55260992050171",0,,,"8,48770141601563E-05",
181,"1752,9422","05-07-2018 12:06:24,208","1692,8472",2,1,"1,50006103515625","3,7620153427124","0,705320000648499",0,"2,56828880310059",0,,,"6,77108764648438E-05",
182,"1762,9473","05-07-2018 12:06:34,213","1702,8523",2,1,"1,50007629394531","3,7628698348999","0,709487795829773",0,"2,58396983146668",0,,,"8,58306884765625E-05",
183,"1772,9516","05-07-2018 12:06:44,217","1712,8566",2,1,"1,50010871887207","3,76369190216064","0,71365612745285",0,"2,59965658187866",0,,,"0,000140190124511719",
184,"1782,9517","05-07-2018 12:06:54,217","1722,8567",2,1,"1,50011825561523","3,76452255249023","0,717820227146149",0,"2,61533069610596",0,,,"8,67843627929688E-05",
185,"1792,9555","05-07-2018 12:07:04,221","1732,8605",2,1,"1,50008964538574","3,76539039611816","0,72199022769928",0,"2,6310305595398",0,,,"9,918212890625E-05",
186,"1802,9564","05-07-2018 12:07:14,222","1742,8614",2,1,"1,5001106262207","3,76620674133301","0,726156294345856",0,"2,64671921730042",0,,,"7,82012939453125E-05",
187,"1812,9583","05-07-2018 12:07:24,224","1752,8633",2,1,"1,50007820129395","3,76708221435547","0,730323493480682",0,"2,66241574287415",0,,,"8,10623168945313E-05",
188,"1822,9623","05-07-2018 12:07:34,228","1762,8673",2,1,"1,5001049041748","3,76795673370361","0,734492421150208",0,"2,6781222820282",0,,,"7,34329223632813E-05",
189,"1832,9678","05-07-2018 12:07:44,233","1772,8728",2,1,"1,50010299682617","3,7688512802124","0,738661348819733",0,"2,69383239746094",0,,,"0,000108718872070313",
190,"1842,9702","05-07-2018 12:07:54,236","1782,8752",2,1,"1,50009155273438","3,76970481872559","0,742829442024231",0,"2,70954322814941",0,,,"0,000118255615234375",
191,"1852,9722","05-07-2018 12:08:04,238","1792,8772",2,1,"1,50010871887207","3,77057456970215","0,746995031833649",0,"2,72524809837341",0,,,"0,000133514404296875",
192,"1862,978","05-07-2018 12:08:14,244","1802,883",2,1,"1,50015258789063","3,77143669128418","0,751165211200714",0,"2,74097371101379",0,,,"5,81741333007813E-05",
193,"1872,9821","05-07-2018 12:08:24,248","1812,8871",2,1,"1,50016021728516","3,77230739593506","0,755334436893463",0,"2,75669956207275",0,,,"0,000113487243652344",
194,"1882,983","05-07-2018 12:08:34,249","1822,888",2,1,"1,5001392364502","3,7731409072876","0,759498715400696",0,"2,77240991592407",0,,,"0,000107765197753906",
195,"1892,9852","05-07-2018 12:08:44,251","1832,8902",2,1,"1,50016021728516","3,77404403686523","0,763667762279511",0,"2,78814244270325",0,,,"0,000108718872070313",
196,"1902,9918","05-07-2018 12:08:54,257","1842,8968",2,1,"1,5001335144043","3,77493190765381","0,767835676670075",0,"2,80387425422668",0,,,"0,000104904174804688",
197,"1912,9952","05-07-2018 12:09:04,261","1852,9002",2,1,"1,50014495849609","3,77579498291016","0,772004127502441",0,"2,81961154937744",0,,,"8,48770141601563E-05",
198,1923,"05-07-2018 12:09:14,266","1862,905",2,1,"1,50014305114746","3,77668380737305","0,77617472410202",0,"2,83536076545715",0,,,"8,7738037109375E-05",
199,"1933,0012","05-07-2018 12:09:24,267","1872,9062",2,1,"1,50013732910156","3,77758693695068","0,780342102050781",0,"2,85110139846802",0,,,"0,000110626220703125",
200,"1943,0054","05-07-2018 12:09:34,271","1882,9104",2,1,"1,50017929077148","3,77848720550537","0,784511685371399",0,"2,86685419082642",0,,,"0,000091552734375",
201,"1953,0091","05-07-2018 12:09:44,275","1892,9141",2,1,"1,50017738342285","3,77940368652344","0,788677215576172",0,"2,88259553909302",0,,,"0,000113487243652344",
202,"1963,0115","05-07-2018 12:09:54,277","1902,9165",2,1,"1,50013732910156","3,78030395507813","0,792847752571106",0,"2,89835953712463",0,,,"9,5367431640625E-05",
203,"1973,0149","05-07-2018 12:10:04,281","1912,9199",2,1,"1,50014877319336","3,78123092651367","0,797016024589539",0,"2,91411876678467",0,,,"0,000102043151855469",
204,"1983,0199","05-07-2018 12:10:14,285","1922,9249",2,1,"1,50012016296387","3,78215885162354","0,801182091236115",0,"2,9298734664917",0,,,"0,000119209289550781",
205,"1993,021","05-07-2018 12:10:24,287","1932,926",2,1,"1,50015258789063","3,78311252593994","0,805351138114929",0,"2,94564342498779",0,,,"0,000139236450195313",
206,"2003,026","05-07-2018 12:10:34,292","1942,931",2,1,"1,50015068054199","3,78406429290772","0,80952125787735",0,"2,961421251297",0,,,"0,000126838684082031",
207,"2013,0303","05-07-2018 12:10:44,296","1952,9353",2,1,"1,50012588500977","3,78503894805908","0,813689649105072",0,"2,97719669342041",0,,,"9,72747802734375E-05",
208,"2023,034","05-07-2018 12:10:54,300","1962,939",2,1,"1,50018310546875","3,78602313995361","0,817857265472412",0,"2,99297308921814",0,,,"0,000091552734375",
209,"2033,038","05-07-2018 12:11:04,304","1972,943",2,1,"1,50012397766113","3,7870044708252","0,822025537490845",0,"3,00875663757324",0,,,"7,72476196289063E-05",
210,"2043,039","05-07-2018 12:11:14,305","1982,944",2,1,"1,50014495849609","3,78802108764648","0,826190531253815",0,"3,02453136444092",0,,,"0,000101089477539063",
211,"2053,0403","05-07-2018 12:11:24,306","1992,9453",2,1,"1,50015258789063","3,78901863098145","0,83035933971405",0,"3,04032492637634",0,,,"7,53402709960938E-05",
212,"2063,0415","05-07-2018 12:11:34,307","2002,9465",2,1,"1,5001335144043","3,79003047943115","0,834526479244232",0,"3,05611634254456",0,,,"0,0001678466796875",
213,"2073,0463","05-07-2018 12:11:44,312","2012,9513",2,1,"1,50014877319336","3,79101657867432","0,838694214820862",0,"3,0719141960144",0,,,"7,72476196289063E-05",
214,"2083,0488","05-07-2018 12:11:54,314","2022,9538",2,1,"1,50015258789063","3,79200839996338","0,84286379814148",0,"3,08772325515747",0,,,"8,48770141601563E-05",
215,"2093,0507","05-07-2018 12:12:04,316","2032,9557",2,1,"1,50012397766113","3,79308223724365","0,84703129529953",0,"3,10352897644043",0,,,"9,72747802734375E-05",
216,"2103,0568","05-07-2018 12:12:14,322","2042,9618",2,1,"1,50010871887207","3,79407024383545","0,851198852062225",0,"3,11933875083923",0,,,"5,7220458984375E-05",
217,"2113,0616","05-07-2018 12:12:24,327","2052,9666",2,1,"1,50014114379883","3,79507160186768","0,855368673801422",0,"3,13516139984131",0,,,"5,62667846679688E-05",
218,"2123,0642","05-07-2018 12:12:34,330","2062,9692",2,1,"1,5001106262207","3,79612636566162","0,859536588191986",0,"3,15098118782043",0,,,"0,000109672546386719",
219,"2133,0688","05-07-2018 12:12:44,334","2072,9738",2,1,"1,50012969970703","3,79718017578125","0,863702595233917",0,"3,16679811477661",0,,,"0,000120162963867188",
220,"2143,0688","05-07-2018 12:12:54,334","2082,9738",2,1,"1,50011825561523","3,79819679260254","0,867871403694153",0,"3,18262982368469",0,,,"0,0001220703125",
221,"2153,069","05-07-2018 12:13:04,335","2092,974",2,1,"1,5001106262207","3,79922103881836","0,87203985452652",0,"3,19846487045288",0,,,"7,34329223632813E-05",
222,"2163,0719","05-07-2018 12:13:14,338","2102,9769",2,1,"1,5001049041748","3,80030250549316","0,876208186149597",0,"3,21430349349976",0,,,"0,000101089477539063",
223,"2173,0743","05-07-2018 12:13:24,340","2112,9793",2,1,"1,5001049041748","3,80138301849365","0,880376815795898",0,"3,23014760017395",0,,,"0,000168800354003906",
224,"2183,0777","05-07-2018 12:13:34,343","2122,9827",2,1,"1,5001277923584","3,80241107940674","0,884543001651764",0,"3,24598717689514",0,,,"0,000102996826171875",
225,"2193,0821","05-07-2018 12:13:44,348","2132,9871",2,1,"1,50010681152344","3,80354022979736","0,888713657855988",0,"3,26184821128845",0,,,"7,34329223632813E-05",
226,"2203,088","05-07-2018 12:13:54,354","2142,993",2,1,"1,5001220703125","3,80465793609619","0,892882168292999",0,"3,2777054309845",0,,,"0,000149726867675781",
227,"2213,0898","05-07-2018 12:14:04,355","2152,9948",2,1,"1,50013160705566","3,8057107925415","0,897049486637116",0,"3,29356288909912",0,,,"8,48770141601563E-05",
228,"2223,0917","05-07-2018 12:14:14,357","2162,9967",2,1,"1,50009918212891","3,80687522888184","0,901217460632324",0,"3,30942749977112",0,,,"0,000105857849121094",
229,"2233,0941","05-07-2018 12:14:24,360","2172,9991",2,1,"1,5001106262207","3,80801486968994","0,905383884906769",0,"3,32529091835022",0,,,"0,000108718872070313",
230,"2243,1001","05-07-2018 12:14:34,366","2183,0051",2,1,"1,50008773803711","3,80917739868164","0,909551918506622",0,"3,34116530418396",0,,,"0,000116348266601563",
231,"2253,1007","05-07-2018 12:14:44,366","2193,0057",2,1,"1,50012397766113","3,81036567687988","0,913720071315765",0,"3,35704517364502",0,,,"8,86917114257813E-05",
232,"2263,1061","05-07-2018 12:14:54,372","2203,0111",2,1,"1,50009155273438","3,81154441833496","0,917886912822723",0,"3,37292456626892",0,,,"0,000172615051269531",
233,"2273,1115","05-07-2018 12:15:04,377","2213,0165",2,1,"1,50013732910156","3,81271362304688","0,922055900096893",0,"3,38881731033325",0,,,"9,72747802734375E-05",
234,"2283,1165","05-07-2018 12:15:14,382","2223,0215",2,1,"1,50011444091797","3,81389904022217","0,92622584104538",0,"3,40471839904785",0,,,"0,000157356262207031",
235,"2293,1214","05-07-2018 12:15:24,387","2233,0264",2,1,"1,5001106262207","3,81507301330566","0,930394589900971",0,"3,42062020301819",0,,,"0,000105857849121094",
236,"2303,1263","05-07-2018 12:15:34,392","2243,0313",2,1,"1,50011253356934","3,81626224517822","0,934562087059021",0,"3,43652200698853",0,,,"7,72476196289063E-05",
237,"2313,1299","05-07-2018 12:15:44,395","2253,0349",2,1,"1,5001049041748","3,81748676300049","0,938732326030731",0,"3,45243906974793",0,,,"7,91549682617188E-05",
238,"2323,1316","05-07-2018 12:15:54,397","2263,0366",2,1,"1,50010871887207","3,81870174407959","0,942901909351349",0,"3,46835899353027",0,,,"0,000100135803222656",
239,"2333,1327","05-07-2018 12:16:04,398","2273,0377",2,1,"1,50007820129395","3,81989192962647","0,947065711021423",0,"3,48426175117493",0,,,"0,00014495849609375",
240,"2343,133","05-07-2018 12:16:14,399","2283,038",2,1,"1,5001220703125","3,82110786437988","0,951234579086304",0,"3,50018906593323",0,,,"0,000147819519042969",
241,"2353,1384","05-07-2018 12:16:24,404","2293,0434",2,1,"1,50011253356934","3,82229995727539","0,95540177822113",0,"3,51611471176147",0,,,"9,82284545898438E-05",
242,"2363,1453","05-07-2018 12:16:34,411","2303,0503",2,1,"1,50008392333984","3,823561668396","0,95957213640213",0,"3,532057762146",0,,,"0,000117301940917969",
243,"2373,1465","05-07-2018 12:16:44,412","2313,0515",2,1,"1,5001106262207","3,82484722137451","0,963740289211273",0,"3,54799747467041",0,,,"0,000185966491699219",
244,"2383,1499","05-07-2018 12:16:54,416","2323,0549",2,1,"1,50007247924805","3,82610988616943","0,967908322811127",0,"3,56394219398499",0,,,"0,000163078308105469",
245,"2393,151","05-07-2018 12:17:04,417","2333,056",2,1,"1,50012397766113","3,82738590240479","0,972076416015625",0,"3,57989263534546",0,,,"0,000130653381347656",
246,"2403,1522","05-07-2018 12:17:14,418","2343,0572",2,1,"1,50007247924805","3,82872104644775","0,976239740848541",0,"3,59583020210266",0,,,"0,00014495849609375",
247,"2413,1532","05-07-2018 12:17:24,419","2353,0582",2,1,"1,50009155273438","3,83003711700439","0,980408549308777",0,"3,61179399490356",0,,,"0,0001068115234375",
248,"2423,1558","05-07-2018 12:17:34,421","2363,0608",2,1,"1,50011825561523","3,83138084411621","0,984576165676117",0,"3,62775897979736",0,,,"0,000217437744140625",
249,"2433,1593","05-07-2018 12:17:44,425","2373,0643",2,1,"1,50012588500977","3,83272933959961","0,988743364810944",0,"3,64372777938843",0,,,"0,00012969970703125",
250,"2443,1621","05-07-2018 12:17:54,428","2383,0671",2,1,"1,50012969970703","3,83406066894531","0,992912650108337",0,"3,65971040725708",0,,,"0,00016021728515625",
251,"2453,1653","05-07-2018 12:18:04,431","2393,0703",2,1,"1,5001049041748","3,83535861968994","0,997082412242889",0,"3,67570018768311",0,,,"0,000119209289550781",
252,"2463,1687","05-07-2018 12:18:14,434","2403,0737",2,1,"1,50010299682617","3,83670997619629","1,00125050544739",0,"3,69168925285339",0,,,"0,000100135803222656",
253,"2473,1741","05-07-2018 12:18:24,440","2413,0791",2,1,"1,50009155273438","3,83804416656494","1,00541877746582",0,"3,70768451690674",0,,,"0,000156402587890625",
254,"2483,1797","05-07-2018 12:18:34,445","2423,0847",2,1,"1,50007629394531","3,83941841125488","1,00958478450775",0,"3,72367668151855",0,,,"0,000143051147460938",
255,"2493,1799","05-07-2018 12:18:44,446","2433,0849",2,1,"1,50013160705566","3,84077930450439","1,01375544071198",0,"3,73969221115112",0,,,"0,000138282775878906",
256,"2503,1817","05-07-2018 12:18:54,447","2443,0867",2,1,"1,50007247924805","3,84215831756592","1,01792275905609",0,"3,75570130348206",0,,,"0,00011444091796875",
257,"2513,1844","05-07-2018 12:19:04,450","2453,0894",2,1,"1,50009346008301","3,84358215332031","1,02209067344666",0,"3,77171778678894",0,,,"0,0001373291015625",
258,"2523,1894","05-07-2018 12:19:14,455","2463,0944",2,1,"1,50009155273438","3,8449764251709","1,02625751495361",0,"3,78773617744446",0,,,"0,000182151794433594",
259,"2533,19","05-07-2018 12:19:24,456","2473,095",2,1,"1,50009346008301","3,84632778167725","1,03042578697205",0,"3,80376601219177",0,,,"0,000182151794433594",
260,"2543,19","05-07-2018 12:19:34,456","2483,095",2,1,"1,50007247924805","3,8477668762207","1,03459310531616",0,"3,81979823112488",0,,,"0,000139236450195313",
261,"2553,1918","05-07-2018 12:19:44,457","2493,0968",2,1,"1,50012016296387","3,8492431640625","1,03876054286957",0,"3,83583641052246",0,,,"0,000135421752929688",
262,"2563,194","05-07-2018 12:19:54,460","2503,099",2,1,"1,50008583068848","3,85067844390869","1,0429230928421",0,"3,85186243057251",0,,,"0,000140190124511719",
263,"2573,1979","05-07-2018 12:20:04,463","2513,1029",2,1,"1,50009346008301","3,85208415985107","1,04709601402283",0,"3,86793398857117",0,,,"0,000123977661132813",
264,"2583,2021","05-07-2018 12:20:14,468","2523,1071",2,1,"1,50007247924805","3,85350131988525","1,05125939846039",0,"3,88397431373596",0,,,"0,000164031982421875",
265,"2593,2032","05-07-2018 12:20:24,469","2533,1082",2,1,"1,50009155273438","3,85493946075439","1,05542731285095",0,"3,90003871917725",0,,,"0,000186920166015625",
266,"2603,2042","05-07-2018 12:20:34,470","2543,1092",2,1,"1,50011253356934","3,85643672943115","1,0595965385437",0,"3,91611361503601",0,,,"0,0001068115234375",
267,"2613,2071","05-07-2018 12:20:44,473","2553,1121",2,1,"1,50011825561523","3,8578577041626","1,06376087665558",0,"3,93217611312866",0,,,"0,000119209289550781",
268,"2623,2087","05-07-2018 12:20:54,474","2563,1137",2,1,"1,50013160705566","3,85931491851807","1,06793200969696",0,"3,94827079772949",0,,,"0,000146865844726563",
269,"2633,214","05-07-2018 12:21:04,480","2573,119",2,1,"1,50006294250488","3,86077117919922","1,07210206985474",0,"3,96436738967896",0,,,"0,00017547607421875",
270,"2643,2172","05-07-2018 12:21:14,483","2583,1222",2,1,"1,50011825561523","3,86231422424316","1,07626974582672",0,"3,98046112060547",0,,,"0,000157356262207031",
271,"2653,2175","05-07-2018 12:21:24,483","2593,1225",2,1,"1,5001049041748","3,8638162612915","1,08043777942657",0,"3,99656248092651",0,,,"0,000140190124511719",
272,"2663,2185","05-07-2018 12:21:34,484","2603,1235",2,1,"1,50009346008301","3,86529350280762","1,08460056781769",0,"4,01264953613281",0,,,"0,000156402587890625",
273,"2673,2228","05-07-2018 12:21:44,488","2613,1278",2,1,"1,50008773803711","3,86677551269531","1,08877205848694",0,"4,0287766456604",0,,,"0,000156402587890625",
274,"2683,2286","05-07-2018 12:21:54,494","2623,1336",2,1,"1,50006866455078","3,86827564239502","1,09294211864471",0,"4,04490470886231",0,,,"0,000154495239257813",
275,"2693,2305","05-07-2018 12:22:04,496","2633,1355",2,1,"1,50010108947754","3,86972045898438","1,09710764884949",0,"4,06102085113525",0,,,"0,00016021728515625",
276,"2703,2348","05-07-2018 12:22:14,500","2643,1398",2,1,"1,50008773803711","3,87123584747314","1,10127556324005",0,"4,07715272903442",0,,,"0,000146865844726563",
277,"2713,2376","05-07-2018 12:22:24,503","2653,1426",2,1,"1,50007247924805","3,87274932861328","1,10544419288635",0,"4,0932936668396",0,,,"0,000173568725585938",
278,"2723,2378","05-07-2018 12:22:34,503","2663,1428",2,1,"1,50010299682617","3,8742847442627","1,10960912704468",0,"4,10942697525024",0,,,"0,000144004821777344",
