Data_Point,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
137,"08-24-2018 10:42:58,576","1266,636","1206,5346",2,1,"3,70366907119751","1,50004577636719","0,502697765827179",0,"1,80283260345459",0,,,"0,000158309936523438",,"35,1198501586914","34,7243804931641"
138,"08-24-2018 10:43:08,580","1276,6401","1216,5387",2,1,"3,70542001724243","1,50004577636719","0,506868600845337",0,"1,81828343868256",0,,,"0,000179290771484375",,"35,132625579834","34,6862640380859"
139,"08-24-2018 10:43:18,583","1286,6427","1226,5413",2,1,"3,70708227157593","1,50005340576172","0,51103812456131",0,"1,83373653888702",0,,,"0,00016021728515625",,"35,0897026062012","34,6362648010254"
140,"08-24-2018 10:43:28,585","1296,6448","1236,5434",2,1,"3,70876455307007","1,50003814697266","0,515199661254883",0,"1,84916710853577",0,,,"9,63211059570313E-05",,"35,1097946166992","34,6731452941895"
141,"08-24-2018 10:43:38,588","1306,6483","1246,5469",2,1,"3,71032762527466","1,50004768371582","0,519371509552002",0,"1,86464297771454",0,,,"0,000178337097167969",,"35,1289749145508","34,6603546142578"
142,"08-24-2018 10:43:48,591","1316,6514","1256,55",2,1,"3,71192312240601","1,50003623962402","0,523536086082459",0,"1,88009822368622",0,,,"0,0001983642578125",,"35,1481740939564","34,644180459543"
143,"08-24-2018 10:43:58,592","1326,6518","1266,5504",2,1,"3,71348142623901","1,50003051757813","0,527707755565643",0,"1,89558637142181",0,,,"0,000163078308105469",,"35,1338538636192","34,6472358703613"
144,"08-24-2018 10:44:08,596","1336,6562","1276,5548",2,1,"3,71498346328735","1,50002098083496","0,53187507390976",0,"1,91106462478638",0,,,"0,000125885009765625",,"35,1213494109733","34,6393165588379"
145,"08-24-2018 10:44:18,597","1346,6571","1286,5557",2,1,"3,71644449234009","1,50001907348633","0,53603994846344",0,"1,92654013633728",0,,,"0,000187873840332031",,"35,1176948547363","34,6893157958984"
146,"08-24-2018 10:44:28,598","1356,658","1296,5566",2,1,"3,71784067153931","1,50005531311035","0,540205359458923",0,"1,94202351570129",0,,,"0,000139236450195313",,"35,1548500061035","34,652099609375"
147,"08-24-2018 10:44:38,601","1366,6614","1306,56",2,1,"3,7192530632019","1,50003051757813","0,544372797012329",0,"1,95752036571503",0,,,"0,000141143798828125",,"35,1426391601563","34,6219329833984"
148,"08-24-2018 10:44:48,607","1376,6668","1316,5654",2,1,"3,72058057785034","1,50005149841309","0,548544347286224",0,"1,97303819656372",0,,,"0,0001068115234375",,"35,1408538818359","34,6347465515137"
149,"08-24-2018 10:44:58,611","1386,6716","1326,5702",2,1,"3,72196912765503","1,50006294250488","0,552713871002197",0,"1,98855423927307",0,,,"0,000164985656738281",,"35,1691780090332","34,7420539855957"
150,"08-24-2018 10:45:08,613","1396,6728","1336,5714",2,1,"3,72331953048706","1,50003242492676","0,556879222393036",0,"2,0040602684021",0,,,"0,000152587890625",,"35,1563453674316","34,7091445922852"
151,"08-24-2018 10:45:18,617","1406,6768","1346,5754",2,1,"3,72464895248413","1,50003433227539","0,561048269271851",0,"2,01958560943604",0,,,"0,000112533569335938",,"35,1429710388184","34,6990814208984"
152,"08-24-2018 10:45:28,620","1416,6803","1356,5789",2,1,"3,72597551345825","1,50005531311035","0,565215826034546",0,"2,03511118888855",0,,,"0,000172615051269531",,"35,1094703674316","34,6258926391602"
153,"08-24-2018 10:45:38,624","1426,6838","1366,5824",2,1,"3,72726202011108","1,50003623962402","0,569383084774017",0,"2,05064058303833",0,,,"0,000123977661132813",,"35,1697425842285","34,6963272094727"
154,"08-24-2018 10:45:48,627","1436,6867","1376,5853",2,1,"3,72856378555298","1,50007247924805","0,573548078536987",0,"2,06616759300232",0,,,"0,000141143798828125",,"35,1286468505859","34,6993827819824"
155,"08-24-2018 10:45:58,629","1446,6893","1386,5879",2,1,"3,72984838485718","1,50004196166992","0,577718675136566",0,"2,08172059059143",0,,,"0,000136375427246094",,"35,1688499450684","34,7408256530762"
156,"08-24-2018 10:46:08,633","1456,6935","1396,5921",2,1,"3,73114442825317","1,50009536743164","0,581885159015656",0,"2,09726357460022",0,,,"0,000125885009765625",,"35,162174291582","34,629246873376"
157,"08-24-2018 10:46:18,637","1466,6967","1406,5953",2,1,"3,7323956489563","1,50003051757813","0,586057901382446",0,"2,11283540725708",0,,,"0,000115394592285156",,"35,1195220947266","34,679557800293"
158,"08-24-2018 10:46:28,640","1476,7005","1416,5991",2,1,"3,73364877700806","1,50005722045898","0,590222179889679",0,"2,12838053703308",0,,,"0,000191688537597656",,"35,1329535095357","34,6539459228516"
159,"08-24-2018 10:46:38,643","1486,7029","1426,6015",2,1,"3,73486280441284","1,50007629394531","0,594392478466034",0,"2,14395356178284",0,,,"0,000131607055664063",,"35,1469497680664","34,7505836486816"
160,"08-24-2018 10:46:48,649","1496,709","1436,6076",2,1,"3,73605108261108","1,5000114440918","0,598561942577362",0,"2,15952825546265",0,,,"0,000118255615234375",,"35,1453704991815","34,6694831848145"
161,"08-24-2018 10:46:58,650","1506,7097","1446,6083",2,1,"3,73718118667603","1,50005912780762","0,602724671363831",0,"2,17508292198181",0,,,"0,000111579895019531",,"35,16274245682","34,7515182495117"
162,"08-24-2018 10:47:08,652","1516,7117","1456,6103",2,1,"3,73831129074097","1,50004196166992","0,606895446777344",0,"2,19067215919495",0,,,"0,000125885009765625",,"35,1810150146484","34,6563606262207"
163,"08-24-2018 10:47:18,653","1526,7129","1466,6115",2,1,"3,73944234848022","1,50004386901855","0,611063301563263",0,"2,2062554359436",0,,,"0,000128746032714844",,"35,172794342041","34,7255897521973"
164,"08-24-2018 10:47:28,655","1536,7154","1476,614",2,1,"3,74050188064575","1,50004577636719","0,615228593349457",0,"2,22183346748352",0,,,"0,000103950500488281",,"35,1435699462891","34,6579055786133"
165,"08-24-2018 10:47:38,659","1546,7188","1486,6174",2,1,"3,74152135848999","1,50003433227539","0,619399607181549",0,"2,23743724822998",0,,,"0,000115394592285156",,"35,1566390991211","34,7063980102539"
166,"08-24-2018 10:47:48,660","1556,7199","1496,6185",2,1,"3,74257516860962","1,50003242492676","0,623562216758728",0,"2,25301361083984",0,,,"0,000104904174804688",,"35,1615219116211","34,6798515319824"
167,"08-24-2018 10:47:58,664","1566,7244","1506,623",2,1,"3,74353551864624","1,50005340576172","0,627731502056122",0,"2,26861977577209",0,,,"9,82284545898438E-05",,"35,1648979187012","34,6380729675293"
168,"08-24-2018 10:48:08,668","1576,7276","1516,6262",2,1,"3,74456739425659","1,50008964538574","0,63190221786499",0,"2,28423500061035",0,,,"0,000117301940917969",,"35,1265258789063","34,6929740905762"
169,"08-24-2018 10:48:18,670","1586,7302","1526,6288",2,1,"3,74548482894897","1,50005149841309","0,636065900325775",0,"2,29982829093933",0,,,"0,0000457763671875",,"35,1243667602539","34,6149215698242"
170,"08-24-2018 10:48:28,671","1596,7312","1536,6298",2,1,"3,74649477005005","1,50004959106445","0,640232682228088",0,"2,31543684005737",0,,,"8,67843627929688E-05",,"35,1557423315393","34,6691818237305"
171,"08-24-2018 10:48:38,672","1606,7317","1546,6303",2,1,"3,74742555618286","1,50005722045898","0,644403576850891",0,"2,3310649394989",0,,,"6,96182250976563E-05",,"35,1648975134287","34,6524085998535"
172,"08-24-2018 10:48:48,673","1616,7326","1556,6312",2,1,"3,74837255477905","1,50004196166992","0,648570477962494",0,"2,34668207168579",0,,,"0,000109672546386719",,"35,1636390686035","34,6633796691895"
173,"08-24-2018 10:48:58,674","1626,7343","1566,6329",2,1,"3,7493052482605","1,50005149841309","0,652737557888031",0,"2,36230373382568",0,,,"8,10623168945313E-05",,"35,1849670410156","34,6691818237305"
174,"08-24-2018 10:49:08,675","1636,7347","1576,6333",2,1,"3,75027227401733","1,50003433227539","0,656903028488159",0,"2,37792348861694",0,,,"0,000107765197753906",,"35,2117347717285","34,651798248291"
175,"08-24-2018 10:49:18,677","1646,7369","1586,6355",2,1,"3,75116300582886","1,50002861022949","0,66107189655304",0,"2,39355945587158",0,,,"0,0000457763671875",,"35,169418758028","34,6057629419413"
176,"08-24-2018 10:49:28,677","1656,737","1596,6356",2,1,"3,75212907791138","1,50001335144043","0,665238380432129",0,"2,40919089317322",0,,,"0,000132560729980469",,"35,1764144897461","34,6609573364258"
177,"08-24-2018 10:49:38,679","1666,7388","1606,6374",2,1,"3,75308561325073","1,50004577636719","0,669404804706574",0,"2,42482566833496",0,,,"0,000173568725585938",,"35,1810150146484","34,6310615539551"
178,"08-24-2018 10:49:48,685","1676,7447","1616,6433",2,1,"3,7540020942688","1,50003433227539","0,673571884632111",0,"2,44046711921692",0,,,"0,000116348266601563",,"35,1776390075684","34,6746597290039"
179,"08-24-2018 10:49:58,688","1686,7486","1626,6472",2,1,"3,75494146347046","1,50003051757813","0,677739799022675",0,"2,45611524581909",0,,,"0,0001373291015625",,"35,1694184171348","34,5923385620117"
180,"08-24-2018 10:50:08,690","1696,7506","1636,6492",2,1,"3,75593519210815","1,50002670288086","0,681907832622528",0,"2,47176814079285",0,,,"0,0001068115234375",,"35,1703414916992","34,7073059082031"
181,"08-24-2018 10:50:18,691","1706,7509","1646,6495",2,1,"3,75685453414917","1,50005531311035","0,686072885990143",0,"2,48741388320923",0,,,"9,5367431640625E-05",,"35,2056274414063","34,7286376953125"
182,"08-24-2018 10:50:28,693","1716,7529","1656,6515",2,1,"3,75780725479126","1,50002288818359","0,690239906311035",0,"2,50307059288025",0,,,"0,000115394592285156",,"35,2275579167254","34,7393112182617"
183,"08-24-2018 10:50:38,695","1726,7554","1666,654",2,1,"3,75878000259399","1,50004196166992","0,694407641887665",0,"2,51873421669006",0,,,"0,000126838684082031",,"35,2035064909222","34,6771049499512"
184,"08-24-2018 10:50:48,701","1736,7614","1676,66",2,1,"3,75972890853882","1,50005340576172","0,698577463626862",0,"2,53440952301025",0,,,"8,67843627929688E-05",,"35,1904106140137","34,6688766479492"
185,"08-24-2018 10:50:58,703","1746,7629","1686,6615",2,1,"3,76069974899292","1,50005912780762","0,702748596668243",0,"2,55009388923645",0,,,"6,58035278320313E-05",,"35,2153587341309","34,7393112182617"
186,"08-24-2018 10:51:08,709","1756,7691","1696,6677",2,1,"3,7616810798645","1,50005912780762","0,706914961338043",0,"2,56576442718506",0,,,"0,000121116638183594",,"35,2345540989368","34,6737753741907"
187,"08-24-2018 10:51:18,712","1766,7723","1706,6709",2,1,"3,76265001296997","1,50002670288086","0,711081564426422",0,"2,58143973350525",0,,,"0,000112533569335938",,"35,2436752319336","34,6652183532715"
188,"08-24-2018 10:51:28,717","1776,7766","1716,6752",2,1,"3,76364946365356","1,50003242492676","0,715253710746765",0,"2,59714031219482",0,,,"8,67843627929688E-05",,"35,2281265258789","34,6213226318359"
189,"08-24-2018 10:51:38,719","1786,7795","1726,6781",2,1,"3,76463174819946","1,50005340576172","0,719418108463287",0,"2,61281561851501",0,,,"9,34600830078125E-05",,"35,2485466003418","34,7365608215332"
190,"08-24-2018 10:51:48,725","1796,7853","1736,6839",2,1,"3,76563119888306","1,50001525878906","0,72358763217926",0,"2,62851452827454",0,,,"0,000124931335449219",,"35,2324029628565","34,6216251416105"
191,"08-24-2018 10:51:58,727","1806,7869","1746,6855",2,1,"3,76661062240601","1,5","0,72775661945343",0,"2,64421534538269",0,,,"0,000141143798828125",,"35,2101860046387","34,6938819885254"
192,"08-24-2018 10:52:08,730","1816,7904","1756,689",2,1,"3,76762914657593","1,50003242492676","0,731921851634979",0,"2,6599063873291",0,,,"9,34600830078125E-05",,"35,2585978436877","34,6429715477446"
193,"08-24-2018 10:52:18,730","1826,7905","1766,6891",2,1,"3,76869535446167","1,50002861022949","0,73608809709549",0,"2,6756055355072",0,,,"0,000123023986816406",,"35,2333295416832","34,6429710388184"
194,"08-24-2018 10:52:28,732","1836,7925","1776,6911",2,1,"3,76974248886108","1,50003433227539","0,740258455276489",0,"2,69132447242737",0,,,"9,25064086914063E-05",,"35,2743873596191","34,6085052490234"
195,"08-24-2018 10:52:38,734","1846,7944","1786,693",2,1,"3,77072477340698","1,50002861022949","0,744421124458313",0,"2,70701885223389",0,,,"8,58306884765625E-05",,"35,2908630371094","34,6591148376465"
196,"08-24-2018 10:52:48,734","1856,7946","1796,6932",2,1,"3,77178049087524","1,50005722045898","0,748592495918274",0,"2,72275018692017",0,,,"9,34600830078125E-05",,"35,3002586364746","34,7042465209961"
197,"08-24-2018 10:52:58,736","1866,7956","1806,6942",2,1,"3,77286577224731","1,50002098083496","0,752756416797638",0,"2,73845767974854",0,,,"0,000109672546386719",,"35,2412261962891","34,6530380249023"
198,"08-24-2018 10:53:08,737","1876,797","1816,6956",2,1,"3,7738938331604","1,50007247924805","0,756924569606781",0,"2,75418567657471",0,,,"9,05990600585938E-05",,"35,252498626709","34,6219329833984"
199,"08-24-2018 10:53:18,740","1886,8001","1826,6987",2,1,"3,7749514579773","1,50004768371582","0,761091470718384",0,"2,7699134349823",0,,,"9,25064086914063E-05",,"35,2564468383789","34,6597480773926"
200,"08-24-2018 10:53:28,743","1896,8036","1836,7022",2,1,"3,77606916427612","1,50003242492676","0,765263497829437",0,"2,78566479682922",0,,,"0,000126838684082031",,"35,2652702331543","34,6932792663574"
201,"08-24-2018 10:53:38,749","1906,8093","1846,7079",2,1,"3,77714109420776","1,5000057220459","0,769431293010712",0,"2,80140495300293",0,,,"0,000139236450195313",,"35,3115229752361","34,6377721612002"
202,"08-24-2018 10:53:48,751","1916,8113","1856,7099",2,1,"3,7782244682312","1,50002288818359","0,773593723773956",0,"2,81712937355042",0,,,"0,00011444091796875",,"35,3163681030273","34,687801361084"
203,"08-24-2018 10:53:58,753","1926,813","1866,7116",2,1,"3,77934503555298","1,50001335144043","0,777765095233917",0,"2,83289194107056",0,,,"8,86917114257813E-05",,"35,3407361455212","34,687801361084"
204,"08-24-2018 10:54:08,758","1936,8185","1876,7171",2,1,"3,780433177948","1,4999828338623","0,781930088996887",0,"2,84863519668579",0,,,"0,000128746032714844",,"35,3714485168457","34,8286476135254"
205,"08-24-2018 10:54:18,762","1946,8219","1886,7205",2,1,"3,78156042098999","1,50001335144043","0,786096930503845",0,"2,86438989639282",0,,,"0,000117301940917969",,"35,3692970275879","34,6829032897949"
206,"08-24-2018 10:54:28,767","1956,8267","1896,7253",2,1,"3,78267335891724","1,49998474121094","0,79027134180069",0,"2,88017797470093",0,,,"0,000130653381347656",,"35,328239440918","34,6630744934082"
207,"08-24-2018 10:54:38,768","1966,8285","1906,7271",2,1,"3,78382635116577","1,50000953674316","0,794437527656555",0,"2,89593982696533",0,,,"0,000126838684082031",,"35,3346328735352","34,5798530578613"
208,"08-24-2018 10:54:48,771","1976,8312","1916,7298",2,1,"3,78493928909302","1,49999618530273","0,798607110977173",0,"2,91171908378601",0,,,"9,72747802734375E-05",,"35,3364677429199","34,662166595459"
209,"08-24-2018 10:54:58,776","1986,8356","1926,7342",2,1,"3,78615522384644","1,50000953674316","0,802769720554352",0,"2,92747712135315",0,,,"0,000128746032714844",,"35,3635520935059","34,6670646667481"
210,"08-24-2018 10:55:08,780","1996,8405","1936,7391",2,1,"3,7873158454895","1,49998474121094","0,806937873363495",0,"2,94326066970825",0,,,"0,000102996826171875",,"35,3504563686861","34,710052060571"
211,"08-24-2018 10:55:18,785","2006,8446","1946,7432",2,1,"3,78844022750855","1,50000381469727","0,811111152172089",0,"2,95906853675842",0,,,"0,000110626220703125",,"35,3674964510389","34,7313919067383"
212,"08-24-2018 10:55:28,787","2016,8466","1956,7452",2,1,"3,78966474533081","1,50003051757813","0,815277457237244",0,"2,97485494613647",0,,,"0,000138282775878906",,"35,3622932559907","34,7524299621582"
213,"08-24-2018 10:55:38,789","2026,8492","1966,7478",2,1,"3,79085302352905","1,5","0,819444060325623",0,"2,99064707756043",0,,,"0,00016021728515625",,"35,3495599238195","34,6548500061035"
214,"08-24-2018 10:55:48,793","2036,8535","1976,7521",2,1,"3,79206418991089","1,50001525878906","0,823614239692688",0,"3,0064582824707",0,,,"0,000131607055664063",,"35,392760938524","34,6499900817871"
215,"08-24-2018 10:55:58,794","2046,8545","1986,7531",2,1,"3,79327344894409","1,4999885559082","0,82778012752533",0,"3,02225804328918",0,,,"0,000144004821777344",,"35,3735656738281","34,6731452941895"
216,"08-24-2018 10:56:08,795","2056,8548","1996,7534",2,1,"3,79448747634888","1,50003051757813","0,831941068172455",0,"3,03804397583008",0,,,"0,000151634216308594",,"35,3875617980957","34,6609573364258"
217,"08-24-2018 10:56:18,796","2066,8557","2006,7543",2,1,"3,79571294784546","1,50002479553223","0,836115896701813",0,"3,05388784408569",0,,,"0,000119209289550781",,"35,4045942510775","34,6472360075623"
218,"08-24-2018 10:56:28,799","2076,8593","2016,7579",2,1,"3,79692602157593","1,50003433227539","0,840276896953583",0,"3,06968426704407",0,,,"0,000150680541992188",,"35,4067535400391","34,6298522949219"
219,"08-24-2018 10:56:38,802","2086,8624","2026,761",2,1,"3,79815435409546","1,50004196166992","0,844449162483215",0,"3,08552861213684",0,,,"0,000116348266601563",,"35,4487224197967","34,6298522949219"
220,"08-24-2018 10:56:48,807","2096,8671","2036,7657",2,1,"3,79942750930786","1,5","0,848614096641541",0,"3,10135054588318",0,,,"0,000111579895019531",,"35,4569435119629","34,6823081970215"
221,"08-24-2018 10:56:58,809","2106,8688","2046,7674",2,1,"3,80068922042847","1,50004196166992","0,8527871966362",0,"3,11720848083496",0,,,"0,0001373291015625",,"35,4286308288574","34,6341133117676"
222,"08-24-2018 10:57:08,811","2116,8714","2056,77",2,1,"3,80201005935669","1,50001907348633","0,856950879096985",0,"3,1330361366272",0,,,"0,000121116638183594",,"35,4085428338844","34,6700893620127"
223,"08-24-2018 10:57:18,813","2126,8735","2066,7721",2,1,"3,80326795578003","1,50002098083496","0,861118793487549",0,"3,14888525009155",0,,,"0,000110626220703125",,"35,4827995300293","34,7024383544922"
224,"08-24-2018 10:57:28,813","2136,8735","2076,7721",2,1,"3,80458307266235","1,50001335144043","0,865285933017731",0,"3,1647367477417",0,,,"0,000149726867675781",,"35,4809799376295","34,7228698730469"
225,"08-24-2018 10:57:38,816","2146,8761","2086,7747",2,1,"3,80591726303101","1,50005531311035","0,86945241689682",0,"3,1805911064148",0,,,"0,000148773193359375",,"35,4596633911133","34,6914329528809"
226,"08-24-2018 10:57:48,820","2156,8805","2096,7791",2,1,"3,807213306427","1,50004768371582","0,873620748519898",0,"3,19645810127258",0,,,"0,000170707702636719",,"35,5037799240189","34,6948203701935"
